,author,contenttext,date,title,key_word,good_ray,bad_ray
626,bygamantou (白嘎饅頭),"
此段無雷

先說怪胎絕對是值得進電影院觀賞的好片，千萬不要用平常看國片的有色眼光來看它。

《怪胎》是用IPhone來拍攝的，由於是手機拍攝多為定鏡，因此導演設計了很多美麗的構
圖，吸引眼球的注意力，來掩蓋畫質與運鏡的硬傷，而結果是非常有效。

《怪胎》的畫面色彩鮮豔、畫面置中，男女主角在頂好同步的動作也很有喜劇的特色，看
來廖明毅導演是真的很喜歡魏斯安德森，尤其是開場的便當畫面真的很有Wes風，致敬意
味濃厚。

除此之外，上述這些特色加上一比一的畫面，更加強了強迫症的主題。

電影前半段用鮮豔的色彩與精緻的構圖加上悅耳的配樂，將觀眾帶入戀愛的粉紅泡泡中，
後半段用意想不到的劇情，讓來看愛情喜劇的觀眾不得不動起了腦袋，其中的象徵與細節
更是令人驚艷，讓人不禁聯想到《全面啟動》，到底什麼才是現實？

總而言之，這部電影真的很值得一看，說是天能上映前最好看的一部電影也不為過，不管
是畫面還是劇情都很出色，強烈建議還沒進戲院的朋友們趕快去看。


———————————————以下有雷———————————————










這部電影大家討論最激烈的就是結局了吧。

我認為畫面從1：1轉為全畫面那段開始就開始是夢了，也就是隨著柏青見到鴿子踏出家門
海闊天空，治好OCD那時候，再到柏青劈腿陳靜自殺，全部都是夢。

而鏡頭回到剛睡醒的陳靜，到看見壁虎踏出家門治好OCD則是真的。

之後陳靜比照柏青上班劈腿的畫面則是陳靜發現自己OCD治好之後，根據夢境做出的想像
。

而最後結尾就收在陳靜對於是否該及早結束這段感情中結束了。

而我之所以會這樣認為，是因為柏青OCD好了，陳靜開始體諒柏青的對於外界的嚮往之後
，主角與獨白就開始轉移到陳靜身上。再加上劇情後來開始超現實，最後結束在陳靜醒來
，因此我猜測這段柏青OCD痊癒的劇情是陳靜的夢境。

而有這前提後，後面的劇情就很好解釋了，陳靜醒來，OCD痊癒，幻想，回歸現實，最後
拋出一個問題：

「如果早知道感情會生變的話，那還要不要繼續？」

這部電影在後半由愛情喜劇急轉為有點驚悚風格之餘，卻沒有忘本，最後回歸愛情的討論
。

「愛情的世界裡，我們都是怪胎。」
「相愛時，每項缺點都是優點。」

還有情侶間生活圈沒有交集的嚴重性。

值得我們細細思考。


除了劇情之外，這部還有很多巧思與暗喻，像是1：1的畫面隨著主角改變而開闊，當初看
到真的很驚喜！

而鴿子象徵了自由，也象徵了OCD患者心中對外界的渴望。

壁虎則象徵了現實，也暗示了陳靜在結局是否該及早斷尾求生。

最後我要再次推薦這部電影，《怪胎》真的是一部藝術與商業兼具的好片，沒看過的真的
要趕快去看，不然天能上了後場次就不多了。


還有我想問大家，有人說劇中有壁虎的叫聲，是真的嗎？是在現實的片段嗎？想了解一下
，我沒有注意到，因為北部的壁虎不會叫，我壓根不知道壁虎的叫聲是什麼= =

--
",2020-08-21 00:28:49,[好雷] 可愛的《怪胎》，附上我認為的結局真相,怪胎,21,6
627,DarkMooon (樂黑楓糕),"
掛個防雷頁





















**

整篇去掉OCD後就是一部普通的都會戀愛故事，

有一種將油飯包上麻竹葉變成北部粽的感覺。


起承轉合都在意料之中，沒有太大的波瀾。



結局像是想將兩種技法融再一起，卻沒有處理得很好。



另外，謝欣穎真可愛。



--





 

--
",2020-08-20 22:53:11,[普雷] 怪胎,怪胎,21,6
628,oceansky1 (),"
有雷
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
看第一次時我也覺得是開放式結局
但參加8/16(日)的映後場次
導演有提到大家可以思考一下為什麼是壁虎
以及電影的最後一顆鏡頭為什麼是他們第一天的合照

記得之前在版上也有看到有人稍微提到
在男主OCD好的版本是因為鴿子
那鴿子象徵自由，壁虎又是為什麼呢？

這部分真的想不透
想和大家討論一下

--
",2020-08-17 21:44:44,[討論] 有關怪胎的結局(雷),怪胎,21,6
629,missnake (超苦咖啡),"

雷雷雷


滿分十分，我給三分

喜歡這部的美術，畫面看得舒服，雨衣裝扮也蠻好看

劇情設定跟轉折都不喜歡，

節奏很緩慢，邊看就邊想吐槽

強迫症部分

精神科醫生會不自覺的聞手，沒有用說明而是用畫面演出

這點覺得描寫得不錯

但其他細節好像都被省略了

我本身有些類似強迫症的行為，

像是左邊身體碰觸到什麼東西，右邊身體的相對部分會再去觸碰一次

玩馬力歐U的時候，行動中會一直跳起來，即便一直摔死或是撞到敵人

如果不這麼做心情就會很煩躁，反之則心情愉悅

女主角偷竊癖犯的時候，

行竊時沒有感到愉快，行竊後也沒有為無法控制行為的感到沮喪失落

而就算是同有強迫症的同路人

也應該容易因為強迫症的衝突，而起摩擦

比方說椅子跟椅子的間隔距離一個想擺十公分，一個想擺二十公分

罐子顏色的順序他習慣紅黃藍，她習慣紅藍黃

男女主角偷竊後在巷子對話那幕，

如果是有潔癖的人，離牆壁太近了，應該會感到不適

男女主角除了那些劇情有描述的大症狀，卻完全沒有其他小小的偏執

讓我不禁想問，你們真的有強迫症嗎？


省略掉強迫症的部分，我以為要聚焦於戀愛的部分

但情感層面也沒什麼描寫

男女主角的個性扁平，人際關係，家庭背景，喜好興趣都被模糊化

劇情推動的方式

事件沒有環環相扣

或是讓之前的角色推進情節

而是各自獨立

突然遇見，突然愛上，突然好了，突然出軌，突然夢醒

沒有讓人覺得很甜的戀愛情節


觀影前看到怪胎結局逆轉的一些報導

讓我對結局有些期待

而看到結局""熱戀時，所有缺點都是優點；但不愛時，所有承諾都成了致命傷""

我只覺得他們之間是共犯關係　

所以沒有利用價值後，分開不是非常合理嗎？

戀愛的部分在哪裡啊？


一些劇情設定也讓我出戲

明明是在捷運穿雨衣的怪胎，但背景路人卻完全沒有露出不耐或是打良的眼神

男主角薪水三萬二然後要包養對方

升職位一次就加薪兩萬

一個強迫症這麼嚴重的人居然會被升職

好的之後似乎以前人際關係都沒有受影響

就可以跟同事客戶相處得非常好

而如果是要推動劇情讓男主角去公司上班

設定成單位縮編應該比較符合現實吧？

房子也住太大了吧！

現在手機還有人沒上鎖的嗎？

外遇訊息被發現時一直到睡醒

男主角連一通新的訊息都沒有收到

有沒有這麼邊緣阿？


在女主角夢醒後，跟男主角角色互換的片段

台詞跟鏡位幾乎是一模一樣

如果有刻劃男女主角的背景

這時候就可以作出有他們獨特個性的對話的小巧思

讓人期待如果是不同人他們會有什麼反應

因為前面沒有描寫，這段我覺得很沒有誠意看得很煩躁


動畫部分

女主角在水中身穿著紅色衣服旁邊有物品跟著旋轉，

我覺得如果真的預算不足

不如就把畫面調暗讓大家看不清楚細節吧



""怪胎""的設定讓我想到一部日漫""放學後失眠的你""

男女主角因為失眠想找地方偷懶

於是到某個廢棄社辦休息而有了共同的秘密

而由此開始一環一環的影響原本的生活

我原本期待看到的是這樣子的故事

--
",2020-08-17 06:23:29,[普雷] 怪胎 你們真的有強迫症嗎？,怪胎,21,6
630,sugokazumi (嘖嘖),"
於上週末上映的國產電影《怪胎》，主打用Iphone手機拍攝，近期討論精神疾病的相關影
劇都獲得不錯的評價，《怪胎》這部所探討的強迫症，是過去影視作品中少有的題材。

~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
非常肯定這部片角色及風格的設定。

在正片開始前，先由精神醫師自己的強迫症作為開場，先抓住觀眾的目光，『怪』的形象
已被建立。再來進入到男主角的介紹，從他一天的生活開始，在固定的時間醒來、過度潔
癖、打掃，然後只吃自己煮的東西，到每個陌生的環境要透過洗手來安定情緒，每個月只
出一次們購買日常生活所需，為了維持平衡，他要一邊數著到達各地點的步伐數，他也知
道自己很怪，看了醫生也無法改變。
正好出現了神奇的契機，常去的超市臨時休息，柏青被迫前往別間，正巧就在裡面遇到了
同樣也有OCD的陳靜，兩人一拍即合，像是彼此的浮木一般，閃電戀愛、同居。

一切都不會改變嗎？

兩個人生活習慣太像，原本做家事的時間變成了一半，從事翻譯工作的柏青不善打字，就
交由打字冠軍的陳靜來執行，兩人彷彿是上天給予彼此的一個禮物。某個晚上，陳靜躺在
柏青身上，對於現在規律且穩定的幸福生活感到疑惑，覺得這一切仍會改變，兩人打了勾
勾，柏青對著陳靜說『這一切都不會改變的。』

在這之後劇情調性開始轉變，柏青隔天一早醒來，想抓著窗外的青鳥，發現自己不自覺碰
觸到了泥土，打破了長久以來困擾自己的OCD，他變正常了，像正常人一樣進公司上班，
應酬、和同事搞曖昧，打破了自己先前的承諾，變成了說『這一切都不會改變的』強迫症
患者，陳靜驚恐醒來發現一切是夢，走下樓，看見了窗戶上的壁虎，變成治療強迫症的契
機，然後重複一次和夢裡角色對調的事情，她變正常，柏青守著家裡，她和同事曖昧...
最後再跳回他拿起掃把趕壁虎的鏡頭，成為一個耐人尋味的結局。

使用iphone拍攝，畫面比例別於一般電影的尺寸，也看得到畫面上的躁點，算是特色之一
。鏡頭多是定鏡，不太有運鏡。但是構圖都很工整，和這部片的所說的，強迫症患者想讓
每件事情都非常完美不謀而合。
透過角色的表演和整體風格奇特，補足了運鏡上較為單調的缺點，不會為了這些畫面而感
到無趣。

美術和服裝設計上面要給予很高的評價，純色
紅、藍、黃、綠等色設計，讓人看了很舒服，窗明几淨的感覺。陳柏青的藍上衣、白鞋藍
襪；陳靜的紅上衣、黃色雨衣，首場吻戲的背景紅沙發上擺著黃、紅、綠三色枕頭，前景
是主角一藍一紅的搭配，視覺上相當豐富。

怪胎很可愛，當你正常之後就失去魅力

柏青跟陳靜兩人的OCD讓旁觀的人可愛，是劇中風格化的結果，但當有人變成『正常』後
，那個光芒即消失，柏青就變成一個路人帥哥而已，角色的性格變得扁平；而女主陳靜變
正常的part也強調了這一塊，失去『怪』的成分，就變得像是你我一樣平凡。

結論
喜歡這部片前半部風格化，成功塑造角色的形象。後半段在經營『一切都不會改變』這點
上，看得出導演所要傳遞的概念，意圖讓觀眾思考『變與不變』這個命題，於此同時便有點破
壞了先前所經營的角色性格和整體怪胎的調性，有點流俗了，是我看完之後的感受。

--
",2020-08-16 23:11:36,[好雷]《怪胎》怪得可愛，風格化突出,怪胎,21,6
631,cherryapril (偲像我說的，前面真的覺S),"
其實怪胎的故事很簡單，發現共同點-談戀愛-一方改變-分手-痛苦-反之亦然。

如果考慮到片尾第一張拍立得的暗示，也可能可以探討如果面對很可能走不到成果的愛情
，你會開始嗎？

很喜歡這部片的顏色與構圖，高彩度卻很和諧、連拍垃圾都美麗。謝欣穎跟林柏宏火花不
足但和諧有餘，讓人覺得很可愛，之後的矛盾也具說服力。

OCD作為一個共同興趣或共同經驗的象徵，很帶有戲劇張力。OCD也可以是辦公室情侶到的
工作、爬山潛水之類的興趣，或是任何曾經相同但逐漸消失的話題。

結局可以有很多的解釋。自殺的話，其實真實的愛情在其中一個人選擇離開的時候就結束
了。不會有詛咒、曾經的承諾也不會兌現、即使自殺也換不來對方的任何在意。故那些都
只是幻想，幻想你會因為我的痛苦而受到傷害、而如果角色互換，對方也會跟自己一樣。
作為愛情開始前的幻想的話，則可以探討這樣的患得患失意義何在，如果因為覺得會失去
就不開始，不是太可惜了嗎？搞不好兩個人都痊癒/都沒痊癒啊？

最後是如果毫無共同興趣，愛情可以繼續嗎？其實我也覺得不行XD 也沒必要吧？那些曾
經快樂的活動（比如打掃）對其中一方已經帶不來任何的喜悅，那有需要勉強自己嗎？再
找一個具有共通點的人不行嗎？

怪胎是個可愛的通俗寓言小品，雖然很多細節有待加強，比如潔癖的呈現有些地方很怪異
、iPhone使天空夜景的呈現皆不夠美、音效及節奏略顯空洞及拖沓，但覺得色彩、畫面、
簡單但可愛的劇情及構想使整部電影瑕不掩瑜。

在映後座談中，導演表示這並非開放式結局，且強調壁虎「斷尾求生」的象徵，大家也可
以思考一下導演想傳達什麼，我是真的想不太出來哈哈哈哈

--
",2020-08-16 18:54:14,[好雷] 怪胎--色彩豔麗的愛情寓言,怪胎,21,6
632,allshine (欸冷),"
原文>>>



其實在看電影之前，聽到導演很有自信提到《怪胎》是部有別於其他國片的電影，所以在
觀影的過程中，我一直在搜尋為什麼導演會這樣說的線索。但像是用iphone拍電影，在國
外已經有像《夜晚還年輕》這樣的先例；在電影前段的1:1畫面中是用置中構圖，很難不
聯想到魏斯安德森的慣用手法；畫面從方正比例拉寬到一般比例，則是致敬了札維耶多藍
的《親愛媽咪》；劇中有一段陳靜沉入幻境的鏡頭，導演說是受到《猜火車》的啟蒙。很
棒的是導演大方承認這些並不是原創，而之所以這樣安排都是因為這些畫面或技巧放在電
影劇情中非常貼切，讓他可以把故事說得更好，像是置中構圖符合強迫症的主題，畫面比
例切換則是說明角色的心境劇變。


用iphone拍片這件事，不說的話觀眾可能也不會發覺，但運鏡和分鏡做的好不好，就算觀
眾沒概念還是可以多少感受的到。鏡頭的直線推移很常出現在片中，像是柏青和陳靜要走
去開門迎接對方的過程，鏡頭是由遠拉到近，讓我們像是跟著他們去開門一樣，或是開場
短片《停車》中醫生坐進駕駛座時，鏡頭由近拉至遠停留在副駕的位子，彷彿我們一起進
到車內準備進行下一次的停車。還有嚴謹的分鏡，讓一個簡單的過程也可以富有變化，像
是陳靜和柏青從超市偷了巧克力跑出來的路上，畫面從側面、高空、後方、正面等等多個
角度來拍攝這段奔跑，而《停車》更是明顯，不同畫面的急促切換搭配重複的台詞，讓原
本無趣的過程變的活潑起來。在看完電影之後我才理解，原來導演說的獨樹一格並不是「
原創」，而是「個人風格」，還有他對電影的細心，以及最重要的，也是很多國片沒做到
的：說個好故事。


《怪胎》的拍攝有處女座的偏執，而電影整體則是帶有符合天秤座的公平。愛情的熱戀與
苦悶、男女主角的旁白比例，是公平的一半一半；兩人都患有強迫症，造就兩人天生的公
平，交往之後家務和工作的分工也很公平，而一切的轉變，就是從失去這樣的公平開始。
最重要的是劇情主線的安排和結局的扭轉也非常合乎公平，不同於一般愛情片總是喜歡找
出兇手，或歸罪於渣男或綠茶，喜歡論個誰對誰錯，但《怪胎》並沒有這樣做，在電影中
的愛情觀沒有要說個對錯，因為失去了公平讓關係不再平衡，像是某方的選擇變多了、一
邊的承諾變質了、不像過去熱愛對方了、不再覺得眼中的他是特別的，才是愛情褪變的模
樣。這樣的安排讓我想到《因為愛情：在她消失以後／在離開他以後》這兩部片，它們分
別用男女視角拍了同一段時間軸的感情故事，而《怪胎》則是很厲害的用一個結局，就抓
到了換位思考的精隨。


《怪胎》是一部只要你經歷過愛情，都能從中得到一些甜蜜與折磨的電影，很少在觀賞國
片的時候，進場和散場的時候可以有如此大的情緒落差。除了愛情的部分會有感觸之外，
對於「怪胎」一詞也是深有同感，尤其隨著年紀漸長，好像越了解自己之後，越是知道自
己的怪僻在哪裡，越多的界線畫清在自己的周圍，越可以體會「你懂我」「同路人」難得
的惺惺相惜。越覺得自己獨一無二，越需要一個懂你的人，如同宣傳詞「愛情的世界裡我
們都是怪胎」一樣，《怪胎》同時映照出我們對於完美人際或感情關係的渴望，同時也告
訴我們這樣的期待會造成的壓力與扭曲，說了一個表面奇幻，但其實寫實到不行的精彩故
事。


「愛的時候，對方的缺點都是優點。不愛的時候，缺點成了致命傷。」


IG>>>

--
",2020-08-16 15:27:15,[好無雷]《怪胎》處女座的偏執，天秤座的公平,怪胎,21,6
633,a0970969135 (ian),"
真心覺得不好看
節奏跟鋪陳都有點問題
劇情真的很空
真的不知道自己看了什麼

我覺得最大的問題是
同樣的事或同一個概念
一演再演 演到我以為在重播
導演是想告訴民眾他也有點OCD嗎
不懂傳達給觀眾的事情何必一再重複

另外是男女主角之間的共同生活佔了很大片段
但連結幾乎是沒有建立起來的
整部片幾乎沒有什麼重量

想看愛情不愛情
怪奇也不怪奇
深入也不深入
完全不清楚這部片想表達什麼
所以我給負雷

--
真的QQ,好評到我覺得疑惑
就是要上不上 要下不下的程度，因為想探討跟丟出來的東西也不深，我還不如看芭樂愛
情劇就好

我覺得其實滿好懂的耶
就是我覺得連講都講不好像阿公在唸故事 唸一唸還忘記唸到哪 重複循環給你聽
我的意思就是 他各方面都沒有特別突出
08/15 14:29
沒有看不懂啊 我也不清楚這部有什麼艱深的XD
就只是難看所以我給負雷
我也覺得 感覺很多
",2020-08-15 00:03:23,[ 負雷] 怪胎,怪胎,21,6
634,nccuer (Destination? Nowhere),"

當大家還在思考要看感染半島還是打噴嚏
我選擇看怪胎


撇開iPhone拍的和攝影比例很特別
等等太過技術層面的國片突破之處
其實怪胎是一部再日常不過
以老掉牙的愛情為主題的劇情片
只是是我最不擅長給出感想
稍有不慎就爆雷的那種開放式結局


怪胎以荒謬非一般人設的男女主角出發
探討芸芸眾生都深陷過的愛情習題
乍看淺層表面
其實是一部堪比1982年的金智英的現代驚悚片


當我們不知不覺開始一段情感
是否又曾想過它會在哪裡畫下休止符或句點
而究竟是我們選擇了愛情放棄了愛情
還是真正被愛情選擇和放棄的是我們？
想想不由得打了冷顫


整部片我最有印象的
是畫面用許多搶眼的大色塊攻佔你的視覺
但不會失調或惹人生厭
象徵那些跟一般不一樣的存在
而田馥甄唱的片尾曲好聽
但其實根本跟全片調性不搭 稍嫌可惜了點


前大半以輕鬆詼諧的角度出發
但在收尾最後一段畫風丕變而且做出反轉
也算是呼應這部片的核心主軸了
真是像極了愛情

-----
Sent from JPTT on my Google Pixel 4 XL.

--
",2020-08-12 15:36:04,[好雷] 怪胎: 世上唯一不變的就是什麼都會變,怪胎,21,6
635,meoww (qj ),"

今天拿藝fun卷看完了怪胎，稍微有一些感觸。



                               謹慎防雷

先說優點的部分好了，我非常看好用iphone這類便宜好操作的小器材在影像上的發展，雖
然現在的技術在大螢幕上還不能做到很好，但未來的發展可期，省錢的話可以一下省幾百
到千萬（包含器材、人員費用）。不過如果大家都這樣拍可能很多大型的器材公司會倒閉
XD

小器材還有許多優秀的好處，比如說以前難以達到的機位，像剛開始強迫症醫生停車時的
車拍，一下就可以拍出車內寬敞的空間感，也可以把腳煞車和方向盤當前景來拍。或拿紅
綠燈當前景俯角這種以前很耗人力的鏡頭都會變得輕鬆簡單很多，在拍攝時間和人員的節
省上會很優秀。

再來要講一些缺點了，技術上比較干擾我的缺點放到後面談，想先講的是劇情上表現出來
的愛情觀。

片中因OCD相識且相愛的兩人，卻因為其中一個人痊癒了而不可避免的面對分離。看完結
局我一直覺得導演想表達的東西不夠深厚：建立在缺陷的愛情ㄧ定是如此悲劇的結果嗎？
兩人ㄧ定要有同步缺陷才能互相理解相愛？所謂「不能變」，就算是一般正常人，有誰是
不會隨著遭遇而有性格和喜惡上的轉變？就好比現在的我和十年前的我肯定個性行爲上都
有很大的差距，但不會因此而無法和以前喜歡的朋友來往。每個人都會轉變，但不會只因
為改變而無法維繫情感，不然全世界夫妻都會離婚吧？

處理相同題材的《婚姻故事》 就非常貼合人性，一開始的激情，和逐漸面對、認清彼此
不適合一起生活，雖然不適合但一直都還有愛情存在。其中導演處理許多幽微而複雜的觀
察角度，包含兩人在才華上的微妙較勁，雖互相欣賞卻不希望對方比過自己，希望另一方
犧牲來成就自己的夢想，等等。都讓我們看到，相愛的人最後奮力掙扎的努力，最後雖然
失敗，但還是以一種深刻的連結相互牽連著。

《怪胎》卻只是選擇最套路化、悲觀的方式去詮釋兩人的關係，彷彿這段愛僅能成立在病
態的同步上，無法走到更深刻的牽連中，
從男生OCD好了我大概就猜到他會去工作和愛上另外一個女生，非常簡單粗暴的轉折線條
。

雖然沒猜到這是場夢，但女主角一睡醒，一看到壁虎，我就又猜到導演又要走一次剛才的
套路：女生OCD好了所以無可避免這是兩人會分開的結局。

甚至，其實在更早之前，女生第二次遇見男生在捷運上跟他道別「不要太想我喔」已經滿
刻意的，誰會對剛認識的人這樣說？我大概就猜到導演要安排他們戀愛然後再遭遇失敗的
挫折。

觀點太單一化，本片的主題應該是可以給人一點重量感和省思，但感覺導演製造不出重量
只製造出假的重量，如電影後半的驚悚。我認為電影並沒有思考或討論OCD的真正意圖，
對OCD的表現就是很格套化，反而只是打著OCD而當成論述導演愛情觀的舞台。電影對感情
是滿薄弱的認知，思考性不足。


今年也在台北電影節看過《無聲》的首映，一樣是新導演，一樣討論弱勢族群和他們的相
知相惜。但《無聲》思考的深度和層次真的優秀很多，比較對我的口味。

再來羅列討論一些技術上的缺點，
是我在觀影時覺得很干擾的。
先解釋一下，我並非器材控，
甚至底片和數位根本不挑，
連A7S和black magic等小器材拍的作品我都很受落，但這部的畫質真的很難忽視的糟。


1）畫質真的超差，可能小螢幕看會比較好，大螢幕糟到非常干擾，尤其是夜內景，或運
鏡時ㄧ直有顆粒燥點閃爍，人臉也一直有噪點顆粒在閃，真的太干擾。不知道是不是因為
這樣只有一場夜外戲？（男主角喝醉那場）

2)鏡頭對跳的很電視劇，根本不需切這麼多顆鏡頭，誰講話鏡頭就給誰，幾乎毫無獨特的
調度和運鏡思考，尤其兩人晚上躺著講兩人不變的問題時，在氣氛上應該可以堆疊的更好
，結果鏡頭一直跳，根本看不到演員情緒堆疊和能量累積。

我猜因為是iphone拍攝可以一次拍很多角度，但不是拍了都要剪進去，剪接也要有思考性
。

3)音效。
這片開始的獨白，我就覺得聲音感很「空」。還有兩人在同居處白天對話時有大概兩場都
有很干擾的工地聲，原本想說是不視預示什麼？結果也沒有。通常這種背景音會調到幾乎
很難注意，不會讓人聽對話時覺得干擾，例如《陽光普照》就有類似成功的聲音設計，我
覺得這是本片要再加強的部分。


4)場面調度。沒有讓人驚豔的一場戲或鏡頭調度和演員的表演很出彩的，反而片頭那場強
迫症醫生停車的戲最好看。

例如一場戲常常兩人會站著不動在那講一堆台詞，完全沒有好看的走位和攝影運動的配合
，像男生外遇回家那場，兩人吵架就又定在原地吵又都跳胸上，男生黏著牆壁肢體表演又
不
好看，最後女生雖然有走上前去打他但.....總之，都沒有會令人驚豔的演員和攝影調度
。


5）表演。男主角演「輕」和喜劇的前半部分還可以，演「重」或爭吵很像舞台劇的肢體
和聲音，動作都很制式化，例如用力說話時就擺手。

另外是一些OCD的表演細節，有潔癖的OCD謝欣穎，為何會在後巷靠著牆講話？為何戴著手
套的手把口罩拿下來會碰到臉(還經常碰到)？我有潔癖的朋友在外可是都很小心避免掉這
些動作的。


6)獨白太多，從一個角色變成另一個角色敘事很突兀，一開始強迫症醫生獨白、男生獨白
又到女生獨白，好的獨白不該只是敘事，這樣讓畫面變成只是獨白的補充說明。

這讓我思考難道沒有事件可以表現這些？要採取這麼方便行事的獨白？

7）連戲問題。男主角外出工作時明明有帶電腦包/公事包，為何跟外遇女一起下班、吃飯
卻沒背？回到家時又背著？雖然是夢境，但如果要故意弄成寫實的夢，想必這些細節也該
顧好，不然很干擾。

另外，男生陪外遇女吃完飯天還亮著，回家卻晚上十一點多？鐘的時間應該調錯了吧。

8）影片調性，這好像沒有一定不好，只是從前面的喜劇調性到後面很像變成驚悚片調性
，讓我內心問號連連XD

9）鏡頭很喜歡仰拍人物，是也沒什麼不好，但讓我覺得拍他/她只有這個角度嗎？

10）另外兩人的單身住處也太好？男生說自己當翻譯原本一個月約三萬二，卻住有花園和
兩層樓的房子。女生只在畫室作model也住了間一樓有花園的大房子。應該是很多室內戲
所以特別選好看的房子吧？但在觀影時這些資訊也讓我有些困擾，不然可以讓男主角不講
自己薪水會好一點。

11）後期傳翼也是滿大的公司，但鴿子和蟑螂怎麼都滿假的XD


結論是
如果你只是想看一齣簡單流暢的愛情劇，
這部可以看。

但喜歡獨特觀點或思考型的電影，這部就不太適合了，或是只看一次也行啦。

--

我也是放低了XD


只聽過仿底片顆粒，但我看到的是感光不足的燥點，是缺乏質感的那種XD

顏色的話人臉最明顯，皮膚偏雜灰色，我猜後期調光的寬容度很低。


如果只是表達女主角的單方面悲觀的愛情觀，就要問導演到底要表達什麼？整部片只是要
表達一位女性的悲觀愛情思考？這樣的角色觀點其實很平面和單一，也無法讓人有任何省
思。像愛在日落巴黎時那三部曲的女方，後來也很悲觀，但電影在事件、對話的編排中表
達了許多豐富的愛情和關係的辯證。

悲劇當然不等於套路，文內舉的《婚姻故事》或《無聲》就是反證

嗯 我也是覺得導演想表達「人在感情中都是會變的」，而且「變」與「分離」綁在一塊
。但變可以不是分離或不一定是分離，只是
本片並無意觸碰更多東西。


他有說加的原因嗎？像大象席地而坐的燥點就好看非常多。

不過以台灣新導演的第一部而言算很不錯了，學長加油！

害我想看看壓噪前的原本影像會不會有糊畫面和顆粒跳的問題，沒有的話iphone 真的佛
！


只是微渺的小小心得啦XD




剛看網路影評也是一堆人討論「三萬二」、「五萬二」和住家，原來不只我困擾呀XD

其實應該是混音和聲音設計的問題，就算收音收到，混音時都能處理，除非很明顯搭進對
話裡

果然導演是藉著兩人表達自己的愛情觀，可能也是因此有點單薄和偏狹，其實像《志明與
春嬌》那種也沒特別有什麼思考，但「情」的經營還是能打動人心。


我也覺得前半部導演掌握得比較得心應手


很多數位電影會壓顆粒是為了達到像底片的柔和感，但這部是很銳利的噪點，視覺上還會
跳動，尤其在角色身上就太干擾了。不過唉鳳應該過不久就能提供更高超的畫質吧XD


黑啊 我知道他就想表達「人都會變」，但只有這個其實很單調（我看的時候是覺得「幼
稚」XD拍謝）

而且！人會變不一定就會愛上別人然後就感情GG，這套推導公式的邏輯從哪來？

只能說如果只是因為OCD的相同點就覺得「你懂我！」而愛上對方也是很薄弱，因為去門
診可能同時會遇到一堆「你懂我」的類別，那這樣每個人都可以相愛嗎？雖然是OCD，但
每個人也都有不同的性格和特質，也因此才會吸引對方吧？但本片看不太到這些他們「互
相吸引的點」，之後就算沒有OCD了，對方仍然是有特質是值得喜愛的吧？這些細節也完
全看不到。導演就用一串蒙太奇+獨白就把相愛潦草帶過，然後為了應證自己的愛情觀又
忽然讓其中一個人好轉、愛上別人等等，感覺裡頭的角色都沒有「實感」只是導演寫愛情
申論題的棋子。


Noah真的滿強的，愛情要拍到這樣真的跟導演的閱歷和各層面的情感體悟有關。例如他們
會分開從不僅是「另一個人出現」或「一個人變得不愛了」，而是他們所追求的生活和未
來互相抵觸，也有更多是無奈。

感謝a大的分享和補充！

其實「注定會分開」也是我很喜歡的題材，只處理兩人愛情的結束我覺得這點處理的好其
實根本就很厲害了，但我覺得這種「命定分開」，常是兩個人的相處、關係失衡，而非來
自外部原因：OCD的有無或小三。不知道a大有沒有看過王家衛的《春光乍洩》，他處理的
東西比怪胎還小到不行，但我覺得也很深刻，因此「太小」從來不是問題，「挖得夠不夠
深」才是。


而且似乎分鏡已經要演員躺定看某處，所以兩人幾乎一動也不動XD我也是覺得這裡滿可惜
的。

我沒被感動到，只有看公式跑完的fu，還好謝欣穎滿可愛的才拉回一點XD

厄...劇本不就導演寫得嗎～


美術不錯 但房子都太脫離現實了，美也不一定要大，《春光乍洩》的房間也又窮又小又
美呀

我是衝著「看iPhone 拍的電影」去看的
在畫質改善前我應該不會在看iphone的大螢幕了，揉眼睛


聲音很多部分的處理都可以更細緻

的確就是想交流才po文的XD

一起吃午餐的話，吃完兩人會一起回公司上班而不是送女生搭車離開吧！再者，天光是斜
光（黃昏）而不是中午光。
",2020-08-11 23:22:40,[ 微負雷] 怪胎 — 悲觀的愛情套路,怪胎,21,6
636,rs6677 (-----),"
聽說是用iPhone 拍的
加上看到好評居多就衝了
走出戲院後勁滿強的
上次看這種小成本電影
後勁很強是一屍到底
劇情大鋼:兩個因強迫症而在一起
然而其中一人強迫症突然好了
那麼兩個人是否還適合在一起呢？
雖說現在看電影要戴口罩
還是希望大家進場支持小成本電影
若要說這片缺點:
不知是否是因為iPhone 拍的關係
放片大概只佔影廳的2/4螢幕而已

--
",2020-08-11 18:46:36,[ 好雷] 有雷怪胎~不錯的國片,怪胎,21,6
